study_id,study_name,lat,lng,timestamp,classification,entry_dir_name,entry_name,exit_dir_name,exit_name,movement,volume
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:58:00.000-04:00,Pedestrian,W,,,,ccw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:58:00.000-04:00,Pedestrian,S,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:58:00.000-04:00,Pedestrian,S,,,,cw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:58:00.000-04:00,Pedestrian,N,,,,ccw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:58:00.000-04:00,Pedestrian,N,,,,cw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,E,,,,ccw,59
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,E,,,,cw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,W,,,,cw,37
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,W,,,,ccw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,N,,,,ccw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,N,,,,cw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,S,,,,ccw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T07:59:00.000-04:00,Pedestrian,S,,,,cw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:00:00.000-04:00,Pedestrian,N,,,,cw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:00:00.000-04:00,Pedestrian,N,,,,ccw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:00:00.000-04:00,Pedestrian,S,,,,ccw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:00:00.000-04:00,Pedestrian,E,,,,ccw,56
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:00:00.000-04:00,Pedestrian,E,,,,cw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:00:00.000-04:00,Pedestrian,W,,,,ccw,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:00:00.000-04:00,Pedestrian,W,,,,cw,54
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,S,,,,ccw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,S,,,,cw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,N,,,,cw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,N,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,E,,,,cw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,E,,,,ccw,37
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,W,,,,cw,30
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:01:00.000-04:00,Pedestrian,W,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:02:00.000-04:00,Pedestrian,E,,,,ccw,24
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:02:00.000-04:00,Pedestrian,W,,,,cw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:02:00.000-04:00,Pedestrian,W,,,,ccw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:02:00.000-04:00,Pedestrian,S,,,,ccw,22
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:02:00.000-04:00,Pedestrian,S,,,,cw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:02:00.000-04:00,Pedestrian,N,,,,cw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:02:00.000-04:00,Pedestrian,N,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,E,,,,ccw,49
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,E,,,,cw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,W,,,,cw,41
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,W,,,,ccw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,S,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,S,,,,cw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,N,,,,cw,15
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:03:00.000-04:00,Pedestrian,N,,,,ccw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:04:00.000-04:00,Pedestrian,S,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:04:00.000-04:00,Pedestrian,S,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:04:00.000-04:00,Pedestrian,N,,,,ccw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:04:00.000-04:00,Pedestrian,E,,,,ccw,40
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:04:00.000-04:00,Pedestrian,E,,,,cw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:04:00.000-04:00,Pedestrian,W,,,,ccw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:04:00.000-04:00,Pedestrian,W,,,,cw,33
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,N,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,N,,,,cw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,S,,,,cw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,S,,,,ccw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,E,,,,ccw,46
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,E,,,,cw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,W,,,,cw,30
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:05:00.000-04:00,Pedestrian,W,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,E,,,,ccw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,E,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,W,,,,cw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,W,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,N,,,,ccw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,N,,,,cw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,S,,,,cw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:06:00.000-04:00,Pedestrian,S,,,,ccw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:07:00.000-04:00,Pedestrian,E,,,,ccw,39
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:07:00.000-04:00,Pedestrian,E,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:07:00.000-04:00,Pedestrian,W,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:07:00.000-04:00,Pedestrian,W,,,,cw,24
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:07:00.000-04:00,Pedestrian,N,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:07:00.000-04:00,Pedestrian,N,,,,cw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:07:00.000-04:00,Pedestrian,S,,,,ccw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,S,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,S,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,N,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,N,,,,cw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,W,,,,cw,33
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,W,,,,ccw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,E,,,,ccw,63
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:08:00.000-04:00,Pedestrian,E,,,,cw,16
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,N,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,N,,,,cw,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,S,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,S,,,,cw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,E,,,,cw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,E,,,,ccw,30
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,W,,,,ccw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:09:00.000-04:00,Pedestrian,W,,,,cw,22
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,W,,,,cw,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,W,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,E,,,,ccw,26
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,E,,,,cw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,N,,,,ccw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,N,,,,cw,21
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,S,,,,ccw,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:10:00.000-04:00,Pedestrian,S,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,E,,,,ccw,77
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,E,,,,cw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,W,,,,cw,35
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,W,,,,ccw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,N,,,,cw,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,N,,,,ccw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,S,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:11:00.000-04:00,Pedestrian,S,,,,cw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:12:00.000-04:00,Pedestrian,E,,,,ccw,54
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:12:00.000-04:00,Pedestrian,E,,,,cw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:12:00.000-04:00,Pedestrian,N,,,,ccw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:12:00.000-04:00,Pedestrian,S,,,,ccw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:12:00.000-04:00,Pedestrian,S,,,,cw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:12:00.000-04:00,Pedestrian,W,,,,ccw,16
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:12:00.000-04:00,Pedestrian,W,,,,cw,59
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,N,,,,ccw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,N,,,,cw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,S,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,S,,,,cw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,E,,,,ccw,51
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,E,,,,cw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,W,,,,cw,27
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:13:00.000-04:00,Pedestrian,W,,,,ccw,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:14:00.000-04:00,Pedestrian,W,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:14:00.000-04:00,Pedestrian,W,,,,cw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:14:00.000-04:00,Pedestrian,E,,,,ccw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:14:00.000-04:00,Pedestrian,S,,,,ccw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:14:00.000-04:00,Pedestrian,S,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:14:00.000-04:00,Pedestrian,N,,,,ccw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:14:00.000-04:00,Pedestrian,N,,,,cw,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,E,,,,cw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,E,,,,ccw,52
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,W,,,,cw,27
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,W,,,,ccw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,S,,,,ccw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,S,,,,cw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,N,,,,ccw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:15:00.000-04:00,Pedestrian,N,,,,cw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:16:00.000-04:00,Pedestrian,S,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:16:00.000-04:00,Pedestrian,S,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:16:00.000-04:00,Pedestrian,E,,,,ccw,35
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:16:00.000-04:00,Pedestrian,E,,,,cw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:16:00.000-04:00,Pedestrian,W,,,,ccw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:16:00.000-04:00,Pedestrian,W,,,,cw,50
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,N,,,,cw,21
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,N,,,,ccw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,S,,,,cw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,S,,,,ccw,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,E,,,,cw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,E,,,,ccw,20
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,W,,,,cw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:17:00.000-04:00,Pedestrian,W,,,,ccw,16
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,E,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,E,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,W,,,,cw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,W,,,,ccw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,N,,,,cw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,N,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,S,,,,cw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:18:00.000-04:00,Pedestrian,S,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,S,,,,ccw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,S,,,,cw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,E,,,,ccw,63
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,E,,,,cw,16
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,W,,,,cw,21
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,W,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,N,,,,ccw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:19:00.000-04:00,Pedestrian,N,,,,cw,16
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,S,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,S,,,,ccw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,N,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,N,,,,cw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,E,,,,cw,15
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,E,,,,ccw,62
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,W,,,,cw,27
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:20:00.000-04:00,Pedestrian,W,,,,ccw,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,N,,,,ccw,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,N,,,,cw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,S,,,,ccw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,S,,,,cw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,E,,,,ccw,33
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,E,,,,cw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,W,,,,ccw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:21:00.000-04:00,Pedestrian,W,,,,cw,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:22:00.000-04:00,Pedestrian,E,,,,ccw,17
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:22:00.000-04:00,Pedestrian,W,,,,ccw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:22:00.000-04:00,Pedestrian,W,,,,cw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:22:00.000-04:00,Pedestrian,N,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:22:00.000-04:00,Pedestrian,N,,,,cw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:22:00.000-04:00,Pedestrian,S,,,,ccw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:22:00.000-04:00,Pedestrian,S,,,,cw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,S,,,,cw,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,S,,,,ccw,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,E,,,,ccw,23
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,E,,,,cw,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,W,,,,cw,25
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,W,,,,ccw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,N,,,,ccw,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:23:00.000-04:00,Pedestrian,N,,,,cw,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,N,,,,ccw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,N,,,,cw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,S,,,,ccw,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,S,,,,cw,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,W,,,,cw,31
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,W,,,,ccw,24
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,E,,,,ccw,20
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:24:00.000-04:00,Pedestrian,E,,,,cw,17
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,S,,,,ccw,22
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,S,,,,cw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,N,,,,cw,21
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,N,,,,ccw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,E,,,,ccw,37
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,E,,,,cw,18
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,W,,,,cw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:25:00.000-04:00,Pedestrian,W,,,,ccw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:26:00.000-04:00,Pedestrian,E,,,,ccw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:26:00.000-04:00,Pedestrian,W,,,,cw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:26:00.000-04:00,Pedestrian,W,,,,ccw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:26:00.000-04:00,Pedestrian,S,,,,ccw,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:26:00.000-04:00,Pedestrian,S,,,,cw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:26:00.000-04:00,Pedestrian,N,,,,ccw,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:26:00.000-04:00,Pedestrian,N,,,,cw,16
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,E,,,,cw,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,E,,,,ccw,53
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,W,,,,cw,23
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,W,,,,ccw,22
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,N,,,,cw,16
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,N,,,,ccw,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,S,,,,cw,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:27:00.000-04:00,Pedestrian,S,,,,ccw,22
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:28:00.000-04:00,Pedestrian,S,,,,cw,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:28:00.000-04:00,Pedestrian,S,,,,ccw,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T08:28:00.000-04:00,Pedestrian,N,,,,ccw,7
